system_prompt,user_prompt,raw_tagged_input,raw_structured_input_json,model,checkpoint,adapter_path,phase,pipeline,audio_name,audio_path,reference_transcript,predicted_transcript,raw_model_output,row_wer,row_cer,row_rouge_l,row_token_f1,generation_runtime_sec,audio_duration_sec,error
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000093_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_092731-B!000724-000980.wav,"{""audio_name"": ""000093_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_092731-B!000724-000980.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000093_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_092731-B!000724-000980.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000093_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_092731-B!000724-000980.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000093_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210414_092731-B!000724-000980.wav,cleared to land runway one four delta hotel golf,hotel lima we one four delta echo golf,hotel lima we one four delta echo golf,,,,,0.8271143080201,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000094_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_061433-B!000225-000523.wav,"{""audio_name"": ""000094_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_061433-B!000225-000523.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000094_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_061433-B!000225-000523.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000094_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_061433-B!000225-000523.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000094_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_061433-B!000225-000523.wav,number one report final hotel echo x-ray,one report final hotel echo x-ray,one report final hotel echo x-ray,,,,,0.6968509959988296,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000095_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_143209-B!000461-000719.wav,"{""audio_name"": ""000095_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_143209-B!000461-000719.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000095_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_143209-B!000461-000719.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000095_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_143209-B!000461-000719.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000095_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_143209-B!000461-000719.wav,line up and wait two five lima x-ray juliett,nine open right two five line onescar juliett,nine open right two five line onescar juliett,,,,,0.9811564290430397,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000096_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210502_034700-B!000000-000184.wav,"{""audio_name"": ""000096_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210502_034700-B!000000-000184.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000096_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210502_034700-B!000000-000184.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000096_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210502_034700-B!000000-000184.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000096_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210502_034700-B!000000-000184.wav,good day qantas nine ninety four,good day tower cross nine ninety four,good day tower cross nine ninety four,,,,,0.6819143970496953,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000097_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210416_174125-A!000000-000337.wav,"{""audio_name"": ""000097_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210416_174125-A!000000-000337.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000097_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210416_174125-A!000000-000337.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000097_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210416_174125-A!000000-000337.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000097_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210416_174125-A!000000-000337.wav,hello air_nostrum eight seven whiskey bravo zurich tower line up runway one zero,hello no from eight seven whiskey bravo direct tower line up runway one zero,hello no from eight seven whiskey bravo direct tower line up runway one zero,,,,,1.2194444709457457,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000098_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210414_102855-A!000000-000523.wav,"{""audio_name"": ""000098_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210414_102855-A!000000-000523.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000098_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210414_102855-A!000000-000523.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000098_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210414_102855-A!000000-000523.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000098_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210414_102855-A!000000-000523.wav,dagobert one five five three roger are you able to <breath> depart from intersection echo,tangoair one five five three roger are able able to to be departure part from inter section echo,tangoair one five five three roger are able able to to be departure part from inter section echo,,,,,1.6958424099721014,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000099_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210415_173338-B!000000-000886.wav,"{""audio_name"": ""000099_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210415_173338-B!000000-000886.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000099_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210415_173338-B!000000-000886.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000099_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210415_173338-B!000000-000886.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000099_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210415_173338-B!000000-000886.wav,startup approved runway one two q_n_h one zero two one to destination morning three zero departure flight level one hundred and squawk one thousand swiss_air_force zero four two,sarf approved approved from one four q nineair one zero one to test nation emission morning three zero departure flight of one hundred and speak one thousand Swiss Air force radar two one,sarf approved approved from one four q nineair one zero one to test nation emission morning three zero departure flight of one hundred and speak one thousand Swiss Air force radar two one,,,,,2.7271216509398073,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000100_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_163635-A!000513-001231.wav,"{""audio_name"": ""000100_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_163635-A!000513-001231.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000100_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_163635-A!000513-001231.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000100_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_163635-A!000513-001231.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000100_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_163635-A!000513-001231.wav,thank you nav_checker five one one you can contact <hes> geneva delta on frequency one one nine decimal one seven five,thank you nav check five one one you can contact theoma delta frequency one one nine decimal one seven five,thank you nav check five one one you can contact theoma delta frequency one one nine decimal one seven five,,,,,1.7338048280216753,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000101_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_111807-A!000000-000640.wav,"{""audio_name"": ""000101_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_111807-A!000000-000640.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000101_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_111807-A!000000-000640.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000101_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_111807-A!000000-000640.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000101_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_111807-A!000000-000640.wav,hotel bravo lima victor bravo bern tower hello taxi to holding point bravo runway one four q_n_h one zero two seven,hotel travelavo lima victicor arrival bern tower hello taxi to holding point <hes> hotel one zero two seven,hotel travelavo lima victicor arrival bern tower hello taxi to holding point <hes> hotel one zero two seven,,,,,1.9179818390402943,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000102_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_160024-A!000421-001073.wav,"{""audio_name"": ""000102_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_160024-A!000421-001073.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000102_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_160024-A!000421-001073.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000102_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_160024-A!000421-001073.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000102_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210412_160024-A!000421-001073.wav,legend one two zero two tower hello again cross runway two eight one juliett connect apron one two one decimal seven five five good bye,unchared one two zero two tower hello again cross runway two eight and juliet connect apron to one decimal seven five five goodbye bye,unchared one two zero two tower hello again cross runway two eight and juliet connect apron to one decimal seven five five goodbye bye,,,,,2.1449713630136102,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000103_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_140929-B!000589-001187.wav,"{""audio_name"": ""000103_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_140929-B!000589-001187.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000103_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_140929-B!000589-001187.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000103_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_140929-B!000589-001187.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000103_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201025_140929-B!000589-001187.wav,-ding <hes> two one zero cleared for the i_l_s two four report established eurowings seven alfa bravo,tangoues two one zero cleared for the honesthes two four report the stabes good rings seven five bravo,tangoues two one zero cleared for the honesthes two four report the stabes good rings seven five bravo,,,,,1.844327931990847,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000104_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210419_091544-A!000000-000350.wav,"{""audio_name"": ""000104_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210419_091544-A!000000-000350.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000104_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210419_091544-A!000000-000350.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000104_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210419_091544-A!000000-000350.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000104_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210419_091544-A!000000-000350.wav,hotel quebec yankee crossing completed frequency change approved good bye,hotel club echo queens crossingion completed frequency change approved good bye,hotel club echo queens crossingion completed frequency change approved good bye,,,,,1.1366925828624517,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000105_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_062127-A!000020-000158.wav,"{""audio_name"": ""000105_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_062127-A!000020-000158.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000105_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_062127-A!000020-000158.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000105_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_062127-A!000020-000158.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000105_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_062127-A!000020-000158.wav,india lima you may leave a toute,hoteliatimaay you need to via two,hoteliatimaay you need to via two,,,,,0.9162765159271657,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000106_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210418_101741-D!000015-000309.wav,"{""audio_name"": ""000106_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210418_101741-D!000015-000309.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000106_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210418_101741-D!000015-000309.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000106_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210418_101741-D!000015-000309.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000106_atco2_test-set-v3_en_LSZH_ZURICH_Tower_118_1MHz_20210418_101741-D!000015-000309.wav,swiss three three two behind challenger line up to eight behind,swiss three three two behind char line up two right behind,swiss three three two behind char line up two right behind,,,,,1.0756108521018177,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000107_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_150149-B!000590-000796.wav,"{""audio_name"": ""000107_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_150149-B!000590-000796.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000107_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_150149-B!000590-000796.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000107_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_150149-B!000590-000796.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000107_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_150149-B!000590-000796.wav,cleared to land runway two five mosquito one five bravo,yes echo one five juliett rroapa os),yes echo one five juliett rroapa os),,,,,1.1272371020168066,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000108_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210502_074234-D!000003-000465.wav,"{""audio_name"": ""000108_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210502_074234-D!000003-000465.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000108_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210502_074234-D!000003-000465.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000108_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210502_074234-D!000003-000465.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000108_atco2_test-set-v3_en_YSSY_SYDNEY_Tower_120_5MHz_20210502_074234-D!000003-000465.wav,roger cleared to land runway three four left <hes> exit <hes> on the high speed on right,right to cleared to land runway three four left exit to high speed on the right,right to cleared to land runway three four left exit to high speed on the right,,,,,1.3580953308846802,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000109_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210504_130255-D!000000-000256.wav,"{""audio_name"": ""000109_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210504_130255-D!000000-000256.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000109_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210504_130255-D!000000-000256.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000109_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210504_130255-D!000000-000256.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000109_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210504_130255-D!000000-000256.wav,<hes> sion ground bonjour hotel bravo kilo x-ray,sydney one goodavo hotel hello echo,sydney one goodavo hotel hello echo,,,,,0.7669051631819457,,
